984	92	533	832	623	200	885	340	352	417	331	711
548	857	907	472	494	765	871	564	195	776	745	770
51	778	709	676	304	417	514	698	601	360	56	262
663	540	704	264	152	940	760	93	3	505	186	531
284	532	435	913	440	19	666	53	991	812	487	819
112	89	676	845	359	485	467	865	775	182	12	28
981	843	854	901	696	812	932	92	347	24	954	837
627	99	421	774	311	187	798	651	72	821	682	127
247	674	24	991	857	158	648	383	124	67	361	70
347	19	656	963	434	704	584	125	194	394	468	836
98	370	250	831	483	827	297	220	684	346	882	56
176	22	163	796	357	433	324	457	452	644	164	212
393	560	528	834	455	797	632	877	201	952	926	393
458	139	29	224	215	191	271	391	41	997	766	479
677	228	710	72	444	520	343	741	991	293	629	81
179	440	97	163	195	292	67	979	537	415	904	316
862	442	842	148	327	787	949	141	472	638	800	604
717	73	412	737	30	27	728	338	644	780	954	816
938	590	314	428	231	971	918	852	80	791	952	763
50	431	444	35	37	504	828	746	206	15	207	462
164	115	765	692	947	376	184	842	49	243	821	142
420	817	967	668	182	15	31	735	333	764	82	972
905	742	210	771	537	1	54	710	277	741	432	943
148	131	458	433	797	798	227	422	174	442	163	487
6	326	476	772	741	905	412	237	96	976	715	837
256	803	875	654	469	520	827	791	335	325	779	807
515	615	600	184	281	115	506	843	188	246	459	603
866	619	446	200	751	218	792	135	303	862	972	923
65	92	240	907	565	214	280	516	49	61	199	810
328	841	721	57	708	733	122	640	785	760	110	390
516	113	194	525	908	405	583	566	3	910	591	580
332	637	596	929	392	599	55	242	825	541	746	691
656	205	178	762	283	541	182	524	208	6	552	364
678	862	161	238	405	344	382	681	289	923	807	348
889	431	81	40	282	344	285	259	996	229	848	259
491	203	717	861	566	183	875	802	193	653	640	590
816	676	451	62	207	879	223	42	568	26	740	49
33	358	312	434	989	251	415	232	66	563	907	580
286	562	733	26	708	469	281	699	202	139	986	236
67	824	351	665	974	735	181	361	817	506	798	648
301	666	601	573	86	661	67	448	4	450	988	25
221	279	612	201	470	568	806	271	128	710	530	21
617	999	77	290	896	366	876	802	462	645	613	401
512	383	545	831	67	734	277	265	403	86	987	769
951	481	561	853	58	956	678	231	448	626	648	286
727	979	982	672	791	729	839	92	279	863	938	946
967	573	606	355	491	699	463	839	6	737	283	178
199	798	99	622	91	162	492	430	874	475	28	195
366	356	752	397	591	284	625	803	468	719	191	300
600	431	257	455	524	984	140	341	495	142	765	445
970	767	888	780	762	665	125	345	785	774	602	819
478	766	876	876	493	553	394	790	856	738	58	710
591	605	428	582	968	645	243	309	366	874	771	253
995	67	36	373	238	892	475	840	709	549	749	656
321	443	351	28	73	389	766	422	589	240	35	78
892	408	282	137	219	40	787	812	187	532	851	599
94	845	37	945	852	318	944	96	412	437	78	135
132	585	922	607	133	644	505	737	26	74	50	186
785	648	584	628	264	177	810	394	915	914	871	323
631	165	727	178	557	678	446	966	214	178	883	363
965	891	430	116	598	917	249	731	145	351	683	738
275	36	509	301	371	563	208	151	988	496	285	990
536	773	608	234	525	222	854	356	230	194	101	459
32	660	968	693	780	513	39	63	173	46	629	796
335	903	979	192	371	519	932	469	67	845	331	780
404	989	688	535	864	403	946	117	965	727	547	84
601	941	857	326	480	965	732	597	319	401	391	668
495	818	986	599	214	156	588	396	716	85	650	14
958	715	105	429	960	101	108	693	781	656	755	865
346	690	489	717	49	569	758	698	429	37	215	100
815	193	782	736	216	292	607	457	301	877	711	31
774	469	155	692	57	113	217	29	892	620	609	683
267	718	427	118	724	605	486	130	651	240	89	827
428	246	193	307	771	737	649	184	644	871	314	263
562	881	679	421	613	663	100	712	54	191	644	470
280	663	389	709	422	100	81	203	312	886	347	770
255	17	341	227	401	153	779	343	97	677	971	966
560	130	385	237	961	828	309	323	62	167	475	367
965	426	566	352	823	791	577	997	334	494	724	839
41	847	259	394	133	745	121	339	319	461	941	951
850	126	680	525	202	940	102	63	66	144	729	428
916	18	121	246	524	544	494	607	101	861	655	929
702	427	160	678	811	991	396	776	951	779	569	802
637	825	314	921	337	701	426	438	42	796	392	504
785	354	9	348	347	90	800	893	982	931	769	8
193	626	498	361	610	505	633	290	247	398	749	209
765	427	743	765	826	862	475	958	530	849	852	807
453	56	972	106	195	549	484	166	378	826	362	698
731	732	568	841	660	231	34	135	320	932	121	460
790	588	643	992	103	97	178	539	844	365	127	843
758	480	61	742	619	912	871	613	94	898	723	160
571	976	976	68	602	950	421	959	890	534	826	950
776	713	984	380	165	691	284	818	426	149	416	477
403	62	688	115	688	36	714	526	62	7	915	850
493	321	586	89	246	146	802	644	118	134	180	702
985	971	660	735	327	993	336	586	273	617	263	328
26	435	2	571	610	679	140	633	427	980	656	147
542	649	854	668	195	657	31	677	102	163	652	501
760	448	359	734	902	426	268	993	361	807	468	304
221	745	860	477	624	643	539	341	230	694	415	950
630	564	82	223	627	871	303	57	274	66	479	666
438	880	420	510	401	28	360	166	359	642	794	317
993	804	504	237	457	470	566	825	205	528	74	212
819	589	73	341	878	169	786	384	341	322	265	847
165	191	396	720	221	886	371	333	211	815	23	623
560	492	102	399	788	862	427	833	792	353	577	12
599	911	2	343	738	530	172	35	172	422	505	351
691	116	525	27	593	260	68	271	450	601	594	318
143	62	350	256	188	118	447	743	227	461	402	964
531	908	455	902	582	475	68	117	213	219	115	577
669	940	567	705	559	195	345	439	688	761	736	556
140	347	394	467	186	437	989	875	550	37	355	621
816	897	533	126	510	579	331	491	43	385	674	680
907	167	674	572	704	274	31	410	699	166	109	672
445	139	824	598	559	772	913	102	917	412	759	241
473	87	412	774	525	288	647	163	7	937	885	231
250	15	831	281	313	606	150	419	485	689	524	317
638	645	545	555	158	988	20	507	693	743	893	411
303	716	934	369	926	145	770	355	698	8	103	829
740	80	296	498	855	587	233	546	734	905	390	761
959	518	816	232	79	924	701	208	343	688	839	746
906	626	875	536	405	509	68	599	906	712	13	353
724	337	328	116	409	826	260	543	248	323	491	79
597	81	854	547	378	829	294	329	432	511	399	320
211	553	850	386	490	447	17	478	35	316	469	461
989	164	968	314	207	799	140	929	31	607	928	491
341	587	101	65	63	565	329	455	707	147	454	548
945	3	799	225	810	128	969	541	934	569	847	828
144	17	402	986	858	577	129	983	220	880	634	795
918	486	363	969	477	631	632	310	844	912	597	567
472	915	119	166	509	726	770	94	828	191	310	440
627	605	606	333	659	545	390	58	728	698	670	883
454	929	486	488	327	694	986	45	134	764	250	845
369	845	524	250	669	735	851	959	16	888	492	808
186	696	475	517	529	931	79	796	205	174	306	124
165	32	592	525	603	843	557	715	107	805	628	323
272	611	85	15	767	613	977	386	327	545	318	728
717	85	46	96	980	444	87	713	402	456	904	801
16	564	272	212	147	719	906	190	250	942	72	186
310	594	617	940	757	733	775	77	993	345	465	922
731	549	588	716	660	640	639	156	958	628	78	556
685	60	330	327	78	367	608	706	362	971	777	215
422	706	999	455	926	92	492	762	208	523	477	10
508	400	554	647	184	85	835	108	619	616	746	344
976	417	991	116	787	123	655	200	642	380	138	9
742	333	717	569	239	247	377	122	299	674	584	518
773	416	320	941	309	725	272	924	573	400	499	188
507	183	698	471	801	685	384	495	508	845	56	952
346	93	654	537	163	12	717	820	872	865	966	251
366	438	144	953	424	60	740	503	934	667	208	660
92	117	411	622	83	145	827	984	922	369	577	743
604	700	285	238	632	926	275	682	927	187	837	909
461	866	840	374	173	701	879	938	308	290	7	648
468	49	225	261	723	603	718	760	178	124	31	972
742	832	58	754	746	655	981	779	401	929	62	997
779	985	247	162	717	63	437	150	111	241	924	669
539	523	390	671	538	737	634	637	168	401	472	391
164	471	738	448	513	842	600	222	238	728	302	890
642	754	342	581	226	545	872	705	4	872	482	769
128	846	622	37	682	169	641	732	691	108	495	90
57	364	152	549	162	124	641	65	262	853	317	876
221	159	324	403	991	14	977	700	339	924	943	471
989	986	627	611	45	121	21	974	74	526	181	329
500	305	657	102	151	780	583	988	913	440	711	600
604	526	260	339	866	596	402	653	708	902	120	640
730	645	532	320	317	738	7	750	63	306	420	102
827	809	438	695	732	340	878	897	774	710	917	646
463	119	859	322	149	922	594	195	247	160	129	34
987	204	644	877	423	93	767	428	74	531	260	621
247	137	849	113	266	356	923	633	614	382	906	984
867	539	382	529	182	356	791	707	973	401	190	977
466	984	35	745	597	439	835	551	366	696	202	267
992	824	128	568	665	332	29	684	991	310	587	91
2	167	712	979	801	713	239	273	940	547	790	322
506	520	277	539	464	353	625	850	175	679	332	154
799	695	749	497	943	167	695	640	304	194	943	820
392	940	551	758	462	703	775	779	992	820	851	889
576	228	992	57	946	907	31	554	382	909	266	173
359	538	782	932	793	676	509	557	404	892	618	934
420	724	614	809	361	413	146	250	8	788	717	308
304	926	925	924	203	995	5	653	625	214	659	834
496	252	266	431	598	827	673	842	40	114	98	645
134	611	180	337	316	408	658	332	589	73	855	612
25	709	9	91	233	238	149	447	207	59	122	855
451	817	371	359	149	934	305	674	59	366	286	111
450	632	68	145	61	918	705	9	583	714	687	571
67	875	453	302	431	229	201	202	42	318	976	734
490	981	766	243	918	269	439	34	750	769	411	782
115	788	306	264	807	208	727	689	320	141	543	808
745	680	573	79	370	977	102	530	452	27	446	640
644	555	36	377	308	781	656	115	419	863	725	896
333	685	185	595	409	424	989	413	763	490	169	540
416	660	351	477	977	461	310	480	37	417	159	760
461	202	222	631	774	984	555	661	579	566	695	26
102	54	809	988	100	141	809	357	748	686	234	180
938	538	867	568	909	99	10	434	552	901	170	883
341	938	284	136	299	169	195	617	526	3	980	104
659	744	96	370	834	504	920	677	730	245	534	800
332	852	561	78	747	327	767	562	98	846	484	361
290	553	418	929	843	393	257	560	502	588	591	938
592	458	38	889	915	580	492	343	314	83	801	908
919	193	314	409	722	79	167	765	864	945	364	77
157	817	282	35	727	555	577	67	896	763	229	323
453	46	779	626	533	138	114	823	201	131	500	805
508	538	376	34	725	407	407	445	671	609	768	891
76	107	166	744	784	283	257	298	319	97	530	564
346	494	362	323	97	193	380	527	691	800	21	589
221	427	656	378	406	186	424	142	985	763	238	139
318	365	579	548	301	332	504	799	104	504	571	406
354	769	203	494	758	92	823	853	252	656	612	37
491	56	810	248	246	844	848	624	757	685	985	698
763	481	260	275	271	605	346	705	176	645	615	608
799	210	902	885	990	8	471	106	255	817	228	801
166	234	446	462	527	719	975	804	421	521	601	272
642	776	948	196	952	629	164	467	6	153	71	86
358	941	424	928	330	416	223	62	34	820	402	169
50	650	568	156	486	645	607	33	848	940	63	372
688	838	117	995	328	817	602	325	842	459	421	119
845	594	345	947	113	77	31	688	668	221	512	50
941	510	532	386	144	817	794	456	263	539	783	469
266	667	175	588	391	541	528	696	922	281	531	89
612	517	686	680	718	291	589	844	495	786	941	441
135	56	890	418	556	393	379	389	652	159	448	729
422	7	167	448	892	840	859	697	214	19	353	368
626	873	609	448	275	827	776	333	205	336	535	5
204	783	713	148	7	176	394	638	834	828	507	399
486	866	597	724	615	462	5	28	854	544	766	887
805	944	746	840	120	102	61	452	112	453	474	202
340	861	338	467	222	476	518	215	643	561	693	895
897	131	458	491	264	898	402	51	577	388	859	611
382	874	526	234	714	131	550	809	51	410	251	442
588	863	558	947	331	162	724	189	546	460	373	921
401	975	241	793	485	111	638	509	223	308	119	955
244	525	568	375	949	296	380	603	226	504	524	499
632	18	417	882	996	773	506	323	531	411	805	531
16	545	829	875	847	893	9	936	926	26	288	764
11	394	391	380	600	516	26	425	643	584	65	745
335	787	536	899	902	464	21	477	284	823	973	908
403	826	685	837	613	375	904	921	929	577	58	163
357	207	113	575	437	790	652	516	791	194	780	527
224	30	348	673	343	205	868	567	81	129	928	176
831	617	971	917	366	1	73	329	510	627	729	687
374	275	654	554	399	139	844	255	711	178	951	806
236	517	323	471	48	282	714	659	336	239	936	702
209	578	48	720	864	490	565	884	492	169	353	404
374	975	221	272	691	638	559	912	195	98	55	907
620	613	503	484	591	214	204	373	447	650	777	301
652	944	727	698	580	697	134	588	152	684	543	708
927	371	388	972	168	803	266	224	806	851	481	867
982	821	696	927	744	897	870	255	222	767	554	554
755	676	962	606	406	155	244	755	677	400	931	210
16	938	227	496	357	557	959	533	574	422	17	692
39	123	916	849	256	646	3	414	870	326	447	405
606	484	209	498	329	143	51	151	848	139	228	71
603	551	907	143	668	487	383	327	922	430	460	119
655	644	551	901	755	923	538	56	13	507	40	927
692	433	326	694	648	639	585	315	125	726	619	458
436	220	136	478	776	132	137	867	701	127	936	654
69	938	679	918	564	638	66	605	678	774	51	102
929	262	894	146	84	170	232	425	670	574	662	445
905	648	290	616	695	183	865	385	767	299	405	815
274	453	991	984	786	763	125	2	602	413	326	746
32	424	427	429	561	635	2	316	614	143	291	279
403	991	509	971	925	859	866	370	747	52	669	118
481	254	542	721	250	599	125	932	719	379	366	597
835	179	387	67	748	217	213	618	71	620	655	153
164	882	456	937	833	737	655	129	258	941	445	570
924	966	550	31	755	279	766	769	454	262	9	38
519	448	588	643	680	826	952	129	335	392	96	555
865	601	8	555	5	3	521	584	290	196	802	10
501	63	930	102	450	356	778	393	947	661	210	8
622	443	189	519	691	741	541	509	510	245	975	758
185	484	601	867	575	673	885	434	663	688	906	478
920	243	751	441	485	240	769	397	645	403	685	259
695	670	984	683	227	494	727	3	39	715	677	366
316	75	176	424	114	34	609	968	253	220	948	14
584	523	84	688	177	314	83	806	428	40	380	610
750	240	942	90	54	418	12	108	256	239	95	606
656	192	712	877	735	712	551	797	384	319	392	49
479	862	14	907	405	484	442	627	464	414	270	206
141	87	314	640	928	144	640	381	158	404	694	693
78	100	770	513	357	32	985	602	627	597	706	881
913	747	934	969	130	480	174	689	140	183	296	650
708	688	479	258	611	230	351	624	207	22	671	897
907	467	9	709	192	238	889	725	423	516	289	15
319	942	388	363	888	633	246	96	243	557	146	107
106	204	821	286	87	464	567	378	534	602	699	549
527	271	108	714	263	902	29	834	625	66	590	668
13	663	670	318	445	836	623	613	396	351	989	92
215	997	209	725	742	467	188	291	138	874	238	434
800	468	430	455	591	469	131	453	527	341	932	18
590	166	524	38	267	884	101	56	52	323	858	629
547	100	924	981	524	957	171	130	316	487	590	427
752	538	183	976	585	565	368	445	879	589	15	518
522	597	396	295	438	98	194	706	380	552	46	250
291	61	764	187	641	602	562	950	682	841	588	749
756	564	256	452	936	745	459	539	232	51	461	691
297	400	243	820	405	221	898	965	309	946	51	587
323	486	352	47	415	173	338	233	713	928	577	416
151	193	681	231	606	925	54	944	121	318	504	580
713	239	92	13	360	381	517	116	913	140	246	351
521	586	178	547	995	706	809	218	579	726	2	882
508	549	28	678	109	32	240	777	475	672	783	171
366	926	455	260	643	366	580	667	847	875	722	609
925	39	573	873	659	556	980	894	920	592	291	991
712	880	22	934	360	651	874	810	535	204	503	606
822	907	528	874	452	35	842	635	210	862	377	569
184	18	295	744	427	517	359	672	613	629	501	536
200	376	603	974	401	364	662	864	329	88	156	31
457	356	679	534	468	824	127	819	293	659	371	658
245	30	406	674	917	946	30	61	624	864	954	1
564	345	794	664	218	981	127	989	938	422	916	847
479	47	766	864	332	130	240	806	926	850	891	764
82	830	350	153	769	425	377	764	387	324	634	6
854	704	552	687	318	937	186	150	151	218	329	81
150	136	507	982	471	252	223	733	530	117	718	129
563	879	52	879	220	221	110	140	622	399	714	945
771	822	727	834	136	75	140	634	360	12	443	177
890	98	750	515	742	336	205	977	57	265	513	876
526	117	710	252	281	746	685	301	730	620	374	688
696	936	490	996	695	343	791	957	757	899	472	302
909	579	89	240	843	364	692	387	470	211	599	904
64	278	79	190	484	124	784	844	650	321	594	214
379	268	291	803	470	530	336	700	931	125	370	203
304	558	985	819	137	635	173	755	958	818	650	206
611	378	864	171	584	229	595	228	484	300	290	160
35	869	980	185	623	81	653	493	842	209	745	92
236	670	887	536	989	765	526	640	393	140	227	250
562	106	327	225	969	848	82	352	178	579	160	630
110	297	997	380	475	596	800	864	257	28	58	198
530	507	867	658	274	782	382	954	187	345	24	170
805	495	771	851	837	89	658	208	715	133	398	964
56	281	244	544	210	755	458	688	222	793	670	541
435	512	882	469	335	825	56	949	450	523	903	473
295	151	142	407	166	855	238	173	365	557	175	23
920	614	748	312	696	983	468	255	862	985	787	735
895	480	853	460	11	340	577	253	693	15	228	627
54	760	55	115	418	667	874	424	659	796	950	41
176	178	904	133	985	30	961	652	893	632	992	195
31	347	800	618	461	384	920	889	967	312	233	42
196	135	914	655	257	220	899	671	782	240	594	352
47	789	961	575	493	870	278	58	502	727	152	349
446	456	99	495	183	322	117	951	114	40	402	630
113	942	684	702	848	504	890	680	323	827	329	842
814	96	730	129	936	785	99	423	109	293	468	774
379	990	627	913	405	476	617	2	849	684	556	365
317	176	296	305	694	400	291	129	70	711	767	720
465	493	190	906	856	531	704	52	742	412	467	896
103	248	6	807	295	460	469	866	101	386	945	367
709	194	871	638	175	534	608	398	130	148	988	929
402	736	752	869	924	668	476	783	181	852	269	681
900	865	497	846	880	385	820	287	268	322	745	178
579	337	795	796	442	290	324	2	912	536	91	448
838	843	684	247	808	975	91	957	506	646	674	611
315	815	60	684	841	518	372	149	245	563	582	69
878	247	429	397	73	388	135	638	128	865	815	445
639	148	696	974	239	796	131	170	880	375	731	381
724	447	628	188	9	428	318	446	301	507	950	587
503	641	664	297	799	885	204	182	877	689	393	632
950	823	288	845	637	531	795	171	212	590	142	70
98	152	531	816	927	736	882	817	512	323	30	482
559	307	132	781	905	974	266	652	636	764	370	889
116	285	80	728	89	121	908	872	528	295	10	273
530	819	380	908	281	300	166	817	216	940	979	976
996	590	19	468	471	945	206	712	418	188	734	628
581	535	630	602	107	430	244	829	67	272	369	405
967	640	934	969	458	24	602	807	229	359	901	983
660	813	344	509	197	636	355	723	916	325	757	781
655	424	877	589	578	409	607	6	146	743	717	921
854	47	342	594	639	903	689	832	654	649	153	659
477	473	44	979	777	327	64	355	861	410	129	885
276	156	153	654	540	871	185	466	541	351	572	631
873	81	123	113	849	463	760	79	778	566	836	266
591	329	648	205	798	41	960	227	794	613	415	436
396	615	219	282	493	436	572	918	19	194	890	997
648	305	213	30	537	136	663	692	460	200	233	471
779	4	922	807	70	881	873	405	494	244	49	774
800	670	268	441	748	185	353	968	376	17	836	377
650	928	935	921	112	646	550	827	235	497	45	811
22	329	661	52	457	956	917	877	666	266	343	595
191	586	253	410	585	152	325	48	161	215	607	493
740	926	143	734	25	133	994	458	406	434	297	891
711	436	192	563	38	666	614	345	104	524	266	397
152	194	494	384	663	763	943	366	883	990	201	625
933	314	284	474	59	782	76	228	784	259	711	803
524	33	57	626	963	992	31	136	315	650	151	582
391	437	671	438	16	583	851	997	643	783	1	596
68	397	234	358	835	561	571	755	378	351	624	473
859	756	865	563	104	37	197	319	930	675	694	482
82	282	575	588	357	762	413	478	304	997	182	509
77	246	711	342	836	578	360	573	953	108	518	41
735	233	679	382	152	484	284	126	313	774	27	231
70	726	802	301	85	8	432	877	200	124	294	881
518	373	852	260	786	161	196	287	658	59	748	531
773	876	369	242	105	159	70	902	669	472	69	34
488	206	318	56	853	794	988	340	688	346	186	93
215	420	23	755	952	382	578	490	642	737	466	141
402	900	966	101	276	489	561	881	525	147	280	80
348	6	628	6	975	747	178	194	408	622	19	900
121	935	345	387	191	478	447	338	785	88	887	69
63	602	286	816	772	394	261	422	215	470	921	77
692	226	144	497	8	488	649	846	259	478	513	503
494	809	1	843	960	654	726	55	634	760	368	10
124	797	102	58	328	965	461	529	605	249	83	309
158	903	511	325	727	728	164	401	209	428	913	632
142	989	688	399	437	331	648	6	794	259	108	271
975	285	840	537	290	899	153	795	394	101	276	67
118	638	201	830	575	670	910	412	239	98	507	733
240	637	523	543	325	507	348	303	586	196	732	574
399	115	354	463	450	600	738	698	687	175	235	950
676	350	938	263	882	20	868	325	583	650	519	941
765	740	285	168	200	644	772	947	971	808	881	554
973	483	155	856	694	62	321	826	857	354	867	739
811	17	216	230	126	647	648	628	708	492	785	107
171	558	16	429	858	230	941	730	705	144	433	545
473	286	332	542	770	270	902	499	325	257	789	156
936	389	900	912	403	156	378	674	253	674	402	655
681	894	239	7	976	691	775	759	44	996	126	897
853	587	36	215	213	597	463	663	852	875	460	757
611	772	145	271	160	703	292	494	138	180	86	990
356	818	899	527	737	92	694	7	888	370	748	62
774	860	349	65	410	122	946	585	164	61	522	750
975	732	627	509	795	878	910	312	368	23	260	99
620	593	802	98	356	454	936	658	127	944	413	244
253	419	804	46	351	802	542	237	555	983	566	800
530	905	828	783	730	405	943	931	681	376	541	231
23	632	305	368	412	476	20	753	888	381	971	927
194	528	1	288	24	25	363	312	257	518	693	532
258	591	942	161	724	264	982	389	743	404	705	702
309	42	79	210	286	720	32	694	344	387	229	190
881	464	31	175	783	525	296	14	711	770	459	479
551	882	417	264	430	290	993	714	521	616	578	475
976	846	996	264	19	669	932	586	372	364	903	761
721	560	732	907	959	662	198	627	879	376	443	731
894	400	993	83	913	951	67	436	250	219	104	257
465	569	194	815	291	113	348	792	889	298	663	469
204	883	176	823	392	704	296	772	344	265	586	351
959	243	476	935	311	931	837	693	365	804	698	507
758	924	911	389	273	366	417	436	988	661	818	471
789	653	361	806	893	44	628	516	681	819	293	821
773	840	625	782	96	573	77	742	659	721	741	839
120	122	606	888	933	713	102	298	813	900	579	14
970	770	129	942	58	681	63	737	874	705	999	718
830	573	729	309	892	161	458	200	349	662	257	326
25	426	330	647	232	495	211	299	467	958	644	335
161	999	671	161	507	620	225	245	856	218	583	581
1000 922 277 771 105 91	993	926	545	365	486	80
655	236	763	840	816	600	414	96	543	976	959	589
801	496	530	914	419	773	165	444	281	987	520	858
612	316	314	957	723	875	343	780	427	884	198	369
219	759	986	708	362	673	994	320	677	433	112	24
425	118	937	538	402	229	514	521	248	727	95	903
643	900	230	244	569	862	582	563	867	6	857	772
707	217	751	62	880	80	787	710	957	23	837	835
535	411	639	772	225	390	778	45	34	94	555	485
989	411	90	604	497	189	260	841	55	441	27	457
473	639	918	861	715	385	484	349	743	543	822	592
858	376	239	817	741	986	617	335	237	175	340	553
13	636	531	274	868	510	989	654	405	636	178	251
909	711	663	708	890	431	39	964	131	257	933	527
246	520	709	301	938	214	914	483	871	808	139	828
396	866	608	591	84	801	409	954	129	429	397	13
696	736	337	396	533	55	728	764	665	612	550	882
595	288	806	161	517	312	330	734	475	566	964	545
407	392	200	87	320	787	803	399	458	299	960	476
783	92	240	877	999	834	670	499	5	74	804	967
108	599	90	813	834	958	121	53	69	888	433	344
534	365	889	165	156	621	191	795	824	27	393	810
279	817	767	437	727	108	760	504	281	895	475	602
817	222	5	482	687	789	348	844	441	201	56	721
624	696	463	96	34	370	101	979	648	741	102	775
909	234	825	491	180	793	355	292	765	720	691	608
789	521	191	850	564	653	605	642	753	283	87	952
975	997	609	176	964	856	127	484	458	740	178	204
949	166	894	912	10	724	370	604	27	712	111	478
268	469	685	851	506	221	563	317	646	898	948	405
781	362	629	118	51	845	443	604	542	138	879	67
840	389	642	198	525	360	749	866	859	497	639	990
200	233	731	541	571	903	648	82	493	616	96	277
953	791	286	798	372	103	909	876	367	601	323	307
498	916	299	988	849	106	703	998	161	583	50	794
199	660	171	411	628	271	278	118	1	341	706	484
853	588	755	648	513	921	514	355	85	275	439	870
454	242	965	725	568	541	403	828	854	668	950	223
432	350	769	87	786	519	828	870	691	156	245	606
728	36	384	979	512	282	263	774	652	54	428	760
541	755	401	483	554	401	112	805	64	378	229	523
204	504	245	442	534	945	368	977	787	913	221	265
671	766	708	610	358	453	954	627	604	270	59	602
811	312	392	173	75	787	752	389	269	324	894	832
637	903	660	307	561	830	44	334	154	276	623	382
702	477	690	969	710	78	309	243	10	287	429	926
715	98	155	557	769	7	581	683	549	388	588	8
422	104	972	482	210	282	924	6	431	400	762	886
458	917	432	784	449	867	897	419	39	275	768	974
801	306	95	436	987	55	501	796	751	497	276	522
